event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
IDN364,"01 October 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,"Jakarta Post",National,"On 1 October 2015, activists staged a protest rally in Central Jakarta demanding that President Joko 'Jokowi' Widodo's administration resolve the gross violations of human rights that took place during the communist purge in 1965.",0,,1663790297
IDN2565,"29 September 2015",2015,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","Students (Indonesia)",6,"PP: Pancasila Youth",,3,36,,360,"Southeast Asia",Indonesia,Riau,Pekanbaru,Sukajadi,Pekanbaru,0.5166,101.4416,1,Tribunnews,National,"On 29 September 2015, dozens of students were intercepted by hundreds of PP: Pancasila Youth members on the way to hold a protest in Pekanbaru city, Riau province regarding a corruption allegation inside the Riau government. The protest kept going.",0,"crowd size=dozens",1649355998
IDN363,"29 September 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Papua,Mimika,"Mimika Baru",Timika,-4.5514,136.8868,1,"Radio New Zealand",International,"On 29 September 2015, crowds gathered in Timika town (Mimika Baru district, Mimika regency, Papua province) to protest the police shooting of two high school students.",0,"crowd size=no report",1657632894
IDN362,"29 September 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,"BBC News",International,"On 29 September 2015, some 2,500 people took part in a demonstration in front of the State Palace in Central Jakarta, calling on President Joko 'Jokowi' Widodo to reform agrarian law and set up a team to handle land disputes frequently occurring in many parts of the country.",0,,1663790297
IDN2563,"28 September 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Farmers (Indonesia); Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Kalimantan",Pontianak,"Pontianak City",Pontianak,-0.0319,109.325,1,Tribunnews,National,"On 28 September 2015, dozens of students and farmers held a peaceful protest in Pontianak city, West Kalimantan province, to commemorate National Farmer's Day.",0,"crowd size=dozens",1649355998
IDN2562,"28 September 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java","West Bandung",Sindangkerta,Garut,-7.0123,107.4208,1,Tribunnews,National,"On 28 September 2015, a group of bus drivers held a peaceful protest in Garut city, West Java province, demanding the government ban illegal drivers.",0,"crowd size=no report",1649355998
IDN361,"28 September 2015",2015,1,"Political violence","Violence against civilians",Attack,"Police Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)","Papuan Ethnic Group (Indonesia); Students (Indonesia)",7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,Papua,Mimika,"Mimika Baru",Timika,-4.5514,136.8868,1,"Jubi; Radio New Zealand",Subnational-International,"On 28 September 2015, two Papuan students were shot by police in Timika town (Mimika regency, Central Papua province). One died and the other sustained serious wounds. It is believed that the students were being chased due to their fathers' association with OPM. There was no proof supporting the suspicion.",1,,1697584400
IDN360,"27 September 2015",2015,1,"Strategic developments","Strategic developments",Arrests,"Police Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)",,7,17,,360,"Southeast Asia",Indonesia,"East Java",Lumajang,Lumajang,Lumajang,-8.1335,113.2248,1,"Jakarta Post",National,"Arrests: On Sep 27, the Lumajang Police in East Java arrested 36 people on suspicion of involvement in a deadly assault that claimed the life of a local farmer who had co-arranged a protest against invasive sand-mining in his village.",0,,1561473734
IDN2561,"27 September 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Christian Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,,,Jakarta,-6.2146,106.845,1,"US State Department",Other,"On 27 September 2015, congregants of the Indonesian Christian Church in Yasmin, Bogor, held their 100th Sunday service as a staged demonstration in front of the Presidential Palace in Jakarta city, in protest of the sealing of their church by local authorities in 2010.",0,"crowd size=no report",1618442064
IDN2559,"26 September 2015",2015,1,"Political violence",Riots,"Mob violence","Rioters (Indonesia)",,5,"Civilians (Indonesia)",,7,57,"Civilian targeting",360,"Southeast Asia",Indonesia,"East Java",Lumajang,Lumajang,Lumajang,-8.1335,113.2248,2,"US State Department",Other,"On 26 September 2015, a mob abducted and beat to death an environmental activist near Lumajang city, East Java province, who was preparing to demonstrate against an illegal sand mining concession run by PT Indo Multi Mineral Sejahtera. They also attacked a fellow activist, who required hospitalization after severe beatings. Later, the village head admitted to bribing local police officers to guard the mining operation and look the other way during the killing.",1,"crowd size=no report",1576600008
IDN2560,"26 September 2015",2015,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Indonesia)",,3,"Civilians (Indonesia)","Farmers (Indonesia)",7,37,"Civilian targeting",360,"Southeast Asia",Indonesia,"East Java",Lumajang,Pasirian,Pasirian,-8.2436,113.1,1,Kompas,National,"On 26 September 2015, around 15 unidentified men attacked two farmers in Pasirian district, Lumajang Regency, East Java province, killed a farmer and injured the other. They took the victim to an empty land and beat them with wooden sticks. The farmers were leaders of the anti-mining movement in their village, while the offenders were allegedly supporting the mining activity.",1,,1649355998
IDN1145,"26 September 2015",2015,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Indonesia)",,3,"Civilians (Indonesia)","Farmers (Indonesia)",7,37,"Civilian targeting",360,"Southeast Asia",Indonesia,"East Java",Lumajang,Pasirian,Pasirian,-8.2436,113.1,1,"Forum Asia; Jakarta Post","Local partner-Regional","On 26 September 2015, a group of people abducted and beat a farmer to death in Selok Awar-Awar sub-district, Pasirian district (Lumajang regency, East Java province). He often voiced concerns against an illegal sand mining concession run by PT Indo Multi Mineral Sejahtera in Pasirian. They also attacked a fellow activist, who required hospitalization after severe beatings. Later, the village head admitted to bribing local police officers to guard the mining operation and look the other way during the killing.",1,,1689106061
IDN359,"25 September 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,"Jakarta Post",National,"On 25 September 2015, scores of students from Atmajaya University staged a demonstration in front of the State Palace in Central Jakarta. They demanded that the government prosecute the violators of human rights in the Semanggi II tragedy.",0,,1663790297
IDN2558,"24 September 2015",2015,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Indonesia)",,3,"Civilians (Indonesia)","Papuan Ethnic Group (Indonesia)",7,37,"Civilian targeting",360,"Southeast Asia",Indonesia,Papua,Jayapura,"North Jayapura",Jayapura,-2.5337,140.718,1,HumanRightsPapua,Other,"On 24 September 2015, a Papuan man left his house but did not return in Jayapura city, Papua province. His family was asked to come to the mortuary the following day to identify him. No information was provided on the perpetrator of the identity of the person who admitted the body to the hospital.",1,,1618531570
IDN11554,"23 September 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Lumajang,Pasirian,Pasirian,-8.2436,113.1,1,"Forum Asia; Jakarta Post","Local partner-Regional","On 23 September 2015, dozens of people held a peaceful protest in Selok Awar-Awar sub-district, Pasirian district (Lumajang regency, East Java province). They opposed mining activities due to environmental concerns.",0,"crowd size=dozens",1689106061
IDN358,"22 September 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"Central Kalimantan","Palangka Raya","Jekan Raya","Palangka Raya",-2.2083,113.9166,1,"Channel News Asia",International,"On 22 September 2015, around 150 protesters, including students and activists from non-governmental organizations, held a protest at the Central Kalimantan Governor's office, in Pangkalan Raya, decrying government inaction against the ongoing forest fires, which has led to a thick haze that blankets parts of Indonesia, Malaysia and Singapore.",0,,1653518667
IDN2557,"19 September 2015",2015,1,"Political violence","Violence against civilians",Attack,"Police Forces of Indonesia (2014-) Wilayatul Hisbah",,1,"Civilians (Indonesia)",,7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,Aceh,"Banda Aceh","Lueng Bata","Banda Aceh",5.5416,95.3333,3,"US State Department",Other,"On 19 September 2015, Sharia authorities in two cities in Aceh province carried out public canings against 34 individuals for violating sharia. Most were convicted of gambling, but four women were caned for close contact with men who were not their husbands.",0,,1618531569
IDN2556,"18 September 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Papuan Ethnic Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Papua",Manokwari,"West Manokwari",Manokwari,-0.8629,134.064,1,Kompas,National,"On 18 September 2015, thousands of Papuan protesters held a peaceful protest in front of a police station in Manokwari city, West Papua province, regarding a murder case of a housewife and two children in Teluk Bintuni regency by a military officer. They were demanding a full investigation of the case.",0,"crowd size=thousands",1649355998
IDN2555,"17 September 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Bangka-Belitung,"West Bangka",Tempilang,Tempilang,-2.0976,105.6001,1,Tribunnews,National,"On 17 September 2015, a group of people held a peaceful protest in front of a government building in Tempilang district, Bangka regency, Bangka Belitung Islands province. The cause of the protest was unclear.",0,"crowd size=no report",1649355998
IDN357,"17 September 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Muslim Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"Central Java",Banyumas,"East Purwokerto",Purwokerto,-7.4213,109.2344,1,"Jakarta Post",National,"On 17 September 2015, hundreds of supporters of the Nahdlatul Ulama (NU) Muslim organization staged a rally in front of Madrasah Aliyah Negeri (MAN) 2 state Islamic senior high school in Purwokerto, Central Java, in protest at four of the schools teachers allegedly spreading extremist teachings and hatred.",0,,1653518667
IDN2554,"16 September 2015",2015,1,"Political violence","Violence against civilians",Attack,"Police Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia); Prisoners (Indonesia)",7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,Papua,Yahukimo,Dekai,Dekai,-4.8591,139.4738,2,"Papuans Behind Bars",Other,"On 16 September 2015, two KNPB members were arrested by police for distributing flyers announcing the outcome of the Pacific Islanders Forum meeting in Papua New Guinea, in Yahukimo regency, Papua province. They were beaten in detention at the regional police station and released without charge a few hours later.",0,,1576600006
IDN2553,"15 September 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"South Sulawesi",Makassar,Rappocini,Makassar,-5.1486,119.432,1,Tribunnews,National,"On 15 September 2015, hundreds of high school students held a peaceful protest in Makassar city, South Sulawesi province, demanding their high school's headmaster step down from the office. The headmaster was allegedly violent towards students.",0,"crowd size=hundreds",1649355998
IDN2552,"15 September 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Teachers (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"East Jakarta",Makasar,"Jakarta - East",-6.2452,106.9005,1,Tribunnews,National,"On 15 September 2015, a group of teachers held a peaceful protest in East Jakarta city, Jakarta province, demanding permanent status as civil servants.",0,"crowd size=no report",1659475469
IDN2549,"14 September 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia); Muslim Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Maluku,Ambon,Sirimau,Ambon,-3.6958,128.1833,1,Tribunnews,National,"On 14 September 2015, a group of Muslim students held a peaceful protest in Ambon city, Maluku province, to show solidarity with a student, who was punched by Indonesian police during a protest in Jakarta four days before.",0,"crowd size=no report",1649355998
IDN2550,"14 September 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia); Muslim Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"South Sulawesi",Makassar,Rappocini,Makassar,-5.1486,119.432,1,Tribunnews,National,"On 14 September 2015, a group of Muslim students held a peaceful protest in Makassar city, South Sulawesi province, to show solidarity with a student, who was punched by Indonesian police during a protest in Jakarta four days before.",0,"crowd size=no report",1649355998
IDN2551,"14 September 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia); Muslim Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Nusa Tenggara",Mataram,Mataram,Mataram,-8.5833,116.1167,1,Tribunnews,National,"On 14 September 2015, a group of Muslim students held a peaceful protest in Mataram city, West Nusa Tenggara province, to show solidarity with a student, who was punched by Indonesian police during a protest in Jakarta four days before.",0,"crowd size=no report",1649355998
