event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
IDN2912,"15 August 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Papua",Sorong,"Sorong Manoi",Sorong,-0.8795,131.261,1,"Free West Papua Campaign",Other,"On 15 August 2016, KNPB members demonstrated against the 'New York Agreement' in Sorong city, West Papua province, and in support of a referendum.",0,"crowd size=no report",1618531647
IDN2907,"15 August 2016",2016,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia); ULMWP: United Liberation Movement for West Papua",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,Jakarta,,,Jakarta,-6.2146,106.845,1,"Union of Catholic Asian News; US State Department",Other-International,"On 15 August 2016, two rallies were held by Papuans and KNPB members in support of ULMWP and against Indonesia Independence Day celebrations to take place on 17 August, in Jayapura city and Jakarta city. Police dispersed more than 1,000 Papuans at both rallies and arrested 22 activists in Jakarta city.",0,"crowd size=500",1618442062
IDN2909,"15 August 2016",2016,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","Women (Indonesia); Civilians (Indonesia); Journalists (Indonesia)",6,"Military Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,"North Sumatra",Medan,"Medan Baru",Medan,3.5833,98.6666,1,Kompas,National,"On 15 August 2016, hundreds of people, dominated by women, held a protest in Medan city, North Sumatra province, after the Indonesian military claimed their land and put fence around it. The military members shot rubber bullets at the protesters and beat two journalists with wood sticks. In total, 11 people were injured.",0,"crowd size=hundreds",1649876513
IDN182,"15 August 2016",2016,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia)",5,"Police Forces of Indonesia (2014-)",,1,15,,360,"Southeast Asia",Indonesia,Papua,Jayapura,"North Jayapura",Jayapura,-2.5337,140.718,1,"HumanRightsPapua; Tempo",Other-National,"On 15 August 2016, in Jayapura city (Papua province), the National Committee for West Papua (KNPB) rioted, burned tires and vandalized vendors. The Jayapura City Police arrested 100 demonstrators for allegedly committing anarchistic acts. They were also subjected to torture/ill-treatment.",0,"crowd size=100",1657632893
IDN2913,"15 August 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Papua,Mimika,"Mimika Baru",Timika,-4.5514,136.8868,1,"Free West Papua Campaign",Other,"On 15 August 2016, KNPB members demonstrated against the 'New York Agreement' in Timika town (Mimika Baru district, Mimika regency, Papua province), and in support of a referendum.",0,"crowd size=no report",1657632894
IDN2910,"15 August 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Papua,Merauke,Merauke,Merauke,-8.4995,140.4061,1,"Free West Papua Campaign",Other,"On 15 August 2016, KNPB members demonstrated against the 'New York Agreement' in Merauke district (Merauke regency, Papua province), and in support of a referendum.",0,"crowd size=no report",1657632894
IDN2905,"15 August 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Papuan Ethnic Group (Indonesia); Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Papua,Jayapura,"North Jayapura",Jayapura,-2.5337,140.718,1,Tempo,National,"On 15 August 2016, around a thousand Papuan students held a peaceful protest in Abepura district, Jayapura city (Papua province), commemorating the New York Agreement signed 54 years ago. The agreement, in which Papua became part of Indonesia, has been deemed unfair as it did not reflect the will of the Papuan people.",0,"crowd size=around 1,000",1657632894
IDN181,"15 August 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"South Jakarta","Mampang Prapatan","Jakarta - South",-6.266,106.8135,1,"Jakarta Post",National,"On 15 August 2016, in Kemang (South Jakarta, Jakarta), more than 100 motorcycle and car drivers from ride-hailing application Go-Jek staged a rally at their office to protest a new company regulation that they deem is unaccommodating.",0,,1659475468
IDN2904,"14 August 2016",2016,1,"Strategic developments","Strategic developments",Arrests,"Police Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia)",7,17,,360,"Southeast Asia",Indonesia,Papua,Jayapura,"North Jayapura",Jayapura,-2.5337,140.718,1,"Free West Papua Campaign",Other,"On 14 August 2016, at least 50 West Papuans and KNPB members were arrested by police in Jayapura city, Papua province, for distributing leaflets on the rally to take place the following day against the 'New York Agreement'.",0,,1618531645
IDN2902,"13 August 2016",2016,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","Papuan Ethnic Group (Indonesia)",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,"West Papua",Sorong,"Sorong Manoi",Sorong,-0.8795,131.261,1,HumanRightsPapua,Other,"On 13 August 2016, a demonstration criticizing the education situation was held in Sorong city, West Papua province, during which the police arbitrarily arrested 13 demonstrators.",0,"crowd size=13",1618531644
IDN2903,"13 August 2016",2016,1,"Strategic developments","Strategic developments",Arrests,"Police Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)","KNPB: National Committee for West Papua; Papuan Ethnic Group (Indonesia)",7,17,,360,"Southeast Asia",Indonesia,Papua,Jayapura,"North Jayapura",Jayapura,-2.5337,140.718,1,HumanRightsPapua,Other,"On 13 August 2016, the police arrested 44 KNPB members as they distributed leaflets for the demonstration on 15 August 2016 in Jayapura city.",0,,1618531645
IDN2900,"11 August 2016",2016,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)","Students (Indonesia)",5,"Police Forces of Indonesia (2014-)",,1,15,,360,"Southeast Asia",Indonesia,"West Sulawesi","Polewali Mandar",Campalagian,Campalagian,-3.4213,119.1147,1,Kompas,National,"On 11 August 2016, hundreds of high school students held a demonstration at their school in Campalagian district, Polewali Mandar Regency, West Sulawesi province, regarding alleged corruption by the school management. They burned the chairs and locked the gate, preventing the teachers and staff from leaving the school. The police intervened.",0,"crowd size=hundreds",1649876513
IDN2901,"11 August 2016",2016,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)",,5,"Rioters (Indonesia)","Police Forces of Indonesia (2014-)",5,55,,360,"Southeast Asia",Indonesia,"West Java",Pangandaran,Pangandaran,Pangandaran,-7.6971,108.657,1,Kompas,National,"On 11 August 2016, a riot broke out in front of a local council building in Pangandaran city, West Java province. A group of people held a demonstration for an unknown cause, when suddenly, thousands of people came and accused the demonstrators of not having the right to hold a demonstration in Pangandaran as they were not from there. They engaged in a brawl until the police intervened.",0,"crowd size=hundreds",1649876513
IDN2899,"11 August 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"South Sulawesi",Jeneponto,Binamu,Binamu,-5.6393,119.7473,1,Tribunnews,National,"On 11 August 2016, dozens of villagers from Sapanang village held a peaceful protest in Binamu district, Jeneponto regency, South Sulawesi province, demanding Jeneponto's regent cancel the appointment of their village's head. They accused the appointment of being unlawful.",0,"crowd size=dozens",1649876513
IDN180,"09 August 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Women (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Surabaya,Genteng,Surabaya,-7.2492,112.751,1,Tempo,National,"On 9 August 2016, in Surabaya (Surabaya, East Java), dozens of women incorporated in the East Java Women Alliance hold a rally in front of the Surabaya Regional Representatives Council office, demanding Surabaya Mayor Tri Rismaharini to remain in Surabaya for the next five years.",0,,1651182386
IDN179,"07 August 2016",2016,1,"Political violence",Battles,"Armed clash","Police Forces of Indonesia (2014-)",,1,"Police Forces of Indonesia (2014-)",,1,11,,360,"Southeast Asia",Indonesia,"South Sulawesi",Makassar,Rappocini,Makassar,-5.1486,119.432,1,Tempo,National,"On 7 August 2016, in Makassar (Makasser, South Sulawesi), members of Kota Besar Resort Police were involved in a clash with members of the Makassar Public Order Agency (Satpol PP). Several people were injured and one was killed in the clash.",1,,1651182386
IDN2898,"05 August 2016",2016,1,"Political violence; Demonstrations",Protests,"Excessive force against protesters","Protesters (Indonesia)","Mandobo Tribal Group (Indonesia); Papuan Ethnic Group (Indonesia)",6,"Military Forces of Indonesia (2014-) Komando Pasukan Khusus",,1,16,"Civilian targeting",360,"Southeast Asia",Indonesia,Papua,Merauke,Muting,Muting,-7.3075,140.5578,2,HumanRightsPapua,Other,"On 5 August 2016, members of the Mandobo ethnic group from Subur, Aiwat, Naga and Selil villages, erected customary blockades on land near Muting district (Merauke regency, Papua province) that they claimed as customary lands. Members of the Kopassus army special forces alongside military officials and workers for the company and individuals from the Marind ethnic group arrived. A tense exchange followed and the soldiers fired several shots towards people's feet and into the air. They then forcefully dispersed the demonstrators.",0,"crowd size=no report",1657632894
IDN2897,"04 August 2016",2016,1,"Political violence","Violence against civilians",Attack,"Police Forces of Indonesia (2014-) Mobile Brigade Corps",,1,"Civilians (Indonesia)","Papuan Ethnic Group (Indonesia)",7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,Papua,Yahukimo,Dekai,Dekai,-4.8591,139.4738,2,HumanRightsPapua,Other,"On 4 August 2016, a Papuan man was allegedly killed by a Brimob officer near the junction of Mangkelik Bahabol and Kurima street in Yahukimo regency, Papua province, after a Brimob truck collided with a Toyota. The Brimob member jumped out of the truck and began to beat one of the passengers of the Toyota to death.",1,,1576600005
IDN178,"03 August 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"North Sumatra","Batu Bara","Sei Balai","Sari Rejo",3.0808,99.5853,1,"Jakarta Post",National,"On 3 August 2016, in Sari Rejo (Medan, North Sumatra), Hundreds of residents of Sari Rejo sub district in Medan, North Sumatra, blocked an access road to the Soewondo Airbase in protest against the Air Force's claim to 260 hectares of disputed land, on which it intends to build a barracks.",0,,1651182386
IDN2896,"31 July 2016",2016,1,"Political violence",Riots,"Mob violence","Rioters (Indonesia)",,5,"Civilians (Indonesia)","Buddhist Group (Indonesia); Chinese Ethnic Group (Indonesia)",7,57,"Civilian targeting",360,"Southeast Asia",Indonesia,"North Sumatra","Tanjung Balai","South Tanjungbalai",Tanjungbalai,2.9666,99.8,1,"US State Department",Other,"On 31 July 2016, a mob burned 10 Buddhist temples and a social foundation office in Tanjungbalai city, North Sumatra province, after a woman of Chinese ethnicity complained about the speaker volume of a local mosque and the story spread on social media.",0,"crowd size=no report",1618531644
IDN177,"31 July 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"South Jakarta","Mampang Prapatan","Jakarta - South",-6.266,106.8135,1,"Jakarta Post",National,"On 31 July 2016, in Manggarai (South Jakarta, Jakarta), dozens of residents staged a protest over state-owned railway company PT KAI's plan to evict residents from their houses.",0,,1659475468
IDN2895,"30 July 2016",2016,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)",,5,"Police Forces of Indonesia (2014-)",,1,15,,360,"Southeast Asia",Indonesia,Aceh,Pidie,Sigli,Sigli,5.38,95.9581,2,Detik,National,"On 30 July 2016, hundreds of people held a demonstration in Pidie regency, Aceh province, coded as Sigli district, opposing the construction of a cement factory in their district. They burned a car and an oil tank. The police intervened and arrested several rioters.",0,"crowd size=hundreds",1649355996
IDN2894,"28 July 2016",2016,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)","Labor Group (Indonesia)",5,,,0,50,,360,"Southeast Asia",Indonesia,"North Sumatra",Medan,"Medan Baru",Medan,3.5833,98.6666,1,Detik,National,"On 28 July 2016, hundreds of market sellers held a demonstration in Medan city, North Sumatra province, refusing relocation. They burned a tire.",0,"crowd size=hundreds",1649355996
IDN2893,"28 July 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","KPI: Indonesian Women's Coalition; Women (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"Central Java",Cilacap,"Central Cilacap",Cilacap,-7.6971,109.0235,1,Tribunnews,National,"On 28 July 2016, a group of women from KPI: Indonesian Women Coalition held a peaceful protest in Cilacap city, Central Java province, opposing the death penalty for a female drug-related offender. The protesters insisted that the woman was a victim, not a dealer.",0,"crowd size=no report",1649355996
IDN2892,"25 July 2016",2016,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)","FPI: Islamic Defenders Front; Muslim Group (Indonesia)",5,"Civilians (Indonesia)","Health Workers (Indonesia)",7,57,,360,"Southeast Asia",Indonesia,Riau,Pekanbaru,Sukajadi,Pekanbaru,0.5166,101.4416,1,"US State Department",Other,"On 25 July 2016, members of the FPI broke up an HIV/AIDS awareness event taking place in Pekanbaru city, Riau province, that included providing information related to HIV/AIDS, followed by blood tests.",0,"crowd size=no report",1618531643
